TweetID,TweetTime,TweetText,TweetLang,TimeZone,FollowerCount
979740322350747651,2018-03-30 15:21:09.717000000,And speaking of giant sword wielding robots   this looks pretty incredible   ,en,Pacific Time (US & Canada),2075
979740450625081349,2018-03-30 15:21:40.220000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,None,36
979740510163120128,2018-03-30 15:21:54.743000000,so here s a little spoiler  mako is dead  gipsy got destroyed along with the last kaiju on the top of mount fuji an   ,en,London,4298
979740562164211712,2018-03-30 15:22:06.773000000,Pacific Rim must of been trash  I haven t heard anything about it ,en,Central Time (US & Canada),827
979740674407858176,2018-03-30 15:22:33.557000000,   c  pacific rim uprising was so good  ,en,Midway Island,228
979740702455287810,2018-03-30 15:22:40.123000000,Gostei de um v deo     Elon Musk Make Pacific Rim Uprising a Reality   Muskwatch w  Kyle Hill  amp  Dan,en,Brasilia,22
979740758222737408,2018-03-30 15:22:53.940000000,steven   breathes me   yes sir have you heard of tendo choi  tendo b  choi  ranking commander and chief loccent off   ,en,Pacific Time (US & Canada),141
979740797070389248,2018-03-30 15:23:02.813000000,James Gunn went all in on his kaiju club DJ look for  Pacific Rim Uprising   ,en,Eastern Time (US & Canada),73945
979740932697341952,2018-03-30 15:23:35.177000000,Maybe I am biased but Pacific Rim Uprising is so freaking EPIC  Not even a second is wasted  Full of info plus acti   ,en,Kuala Lumpur,347
979741344758419458,2018-03-30 15:25:13.920000000, SM James Gunn Reveals His Deleted Cameo in  Pacific Rim Uprising   If you re gonna party   ,en,Eastern Time (US & Canada),2773
979741447321767944,2018-03-30 15:25:38.303000000,I can t believe they made another Pacific Rim  ,en,London,7587
979741491500388353,2018-03-30 15:25:48.410000000,     Yes  I love Pacific Rim Uprising   ,en,None,1899
979741494914383872,2018-03-30 15:25:49.310000000,    Pacific Rim game in mobile  Literally the same as the WWE match3 game  if it s not the same dev then they ve done a runne ,en,None,24
979741619036463104,2018-03-30 15:26:18.877000000,I had really bad head space today so I saw ready player one since i already saw pacific rim and tomb raider is down   ,en,Quito,174
979741689681195010,2018-03-30 15:26:35.733000000,decisions descisions tonight  after the soaps which movie to watch    pacific rim or ready player one xx,en,Pacific Time (US & Canada),402
979741729497628672,2018-03-30 15:26:45.140000000,I really need to look for pacific rim reference pictures and gifs if i want to write the Seulrene AU  Im too lazy but i want to    ,en,Pacific Time (US & Canada),261
979741813492862978,2018-03-30 15:27:06.497000000,    Pacific Rim 2 also had good OT3 polyamory material    ,en,Copenhagen,234
979741955151163393,2018-03-30 15:27:39.123000000,Ok  No hutang anymore ok  Pacific Rim and The Ready Player One dah sudah  Ok   ,en,Kuala Lumpur,468
979741982590304256,2018-03-30 15:27:45.480000000,Confused tengok pacific rim ke ultraman   and sepanjang movie i was hoping for ultraman to make an appearance lol,en,Beijing,420
979742063435513856,2018-03-30 15:28:05.457000000,   Michelle  This has been a rough week for me  so a new episode from my fave is everything    a minute in and im alrea ,en,Pacific Time (US & Canada),2821
979742134143148033,2018-03-30 15:28:21.570000000,PACIFIC RIM UPRISING TOMORROW AND I REALLY REALLY REALLY WANNA WATCH GR RR,en,None,62
979742227361665024,2018-03-30 15:28:43.883000000,Pacific Rim  Uprising is very fun and enjoyable  and John Boyega is very charismatic and should be a lead in more things ,en,Quito,235
979742284685217793,2018-03-30 15:28:57.473000000, Ben Davies Pacific Rim uprising ,en,None,2575
979742319657172995,2018-03-30 15:29:05.760000000,I wanna watch Pacific Rim  ,en,Beijing,2008
979742356294586369,2018-03-30 15:29:14.457000000,    Pacific Rim  Uprising  2018   ,en,Eastern Time (US & Canada),52
979742538822275072,2018-03-30 15:29:58.190000000,    newt in pacific rim is just a sci fied version of charlie saying  cats do not abide by the laws of nature alright  you don t k ,en,Eastern Time (US & Canada),1745
979742544652357632,2018-03-30 15:29:59.397000000,    yES I M DOING A RUINED FOREVER ON PACIFIC RIM PLEASE STOP ASKING ME  ,en,None,26
979742568446611456,2018-03-30 15:30:05.143000000, The Brick Blogger  LEGO Pacific Rim Uprising trailer  amp amp  more     BrickRSS  LEGO,en,London,2958
979742609198510080,2018-03-30 15:30:15.070000000,China Box Office Mar 30 Ready Player One    13 73M    14 19M Pacific Rim  Uprising    2 22M    82 0M Amazing China   ,en,None,1500
979742667117617152,2018-03-30 15:30:28.913000000,Can I watch Pacific Rim 2 knowing what happens to Mako Mori  ,en,London,1810
979742714513080320,2018-03-30 15:30:40.100000000,pacific rim was so good omg,en,Singapore,163
979743030797324288,2018-03-30 15:31:55.530000000,    James Gunn went all in on his kaiju club DJ look for  Pacific Rim Uprising   ,en,Belgrade,603
979743243276611584,2018-03-30 15:32:46.173000000,And check out my second interview with       Pacific Rim s Robots Are Less Advanced Than Our Real Ones   ,en,Pacific Time (US & Canada),502
979743381025972224,2018-03-30 15:33:19.293000000,READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and   ,en,Eastern Time (US & Canada),6272
979743449858695169,2018-03-30 15:33:35.773000000,  Pacific Rim  The visuals alone are fantastic and would be amazing and also I would like to write all   ,en,Quito,78
979743460671488006,2018-03-30 15:33:37.870000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,Central Time (US & Canada),11547
979743472809926658,2018-03-30 15:33:40.737000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,163
979743478283362304,2018-03-30 15:33:42.053000000,Cant decide between ready player one  pacific rim and kl special force  End up going home without watching any   ,en,Beijing,592
979743529642741761,2018-03-30 15:33:54.430000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,America/Halifax,1259
979743653269725186,2018-03-30 15:34:24.877000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,71
979743828830818306,2018-03-30 15:35:05.690000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,Pacific Time (US & Canada),2483
979743923605331968,2018-03-30 15:35:28.273000000,    Check out my interview with      Pacific Rim s Robots Are Less Advanced Than Some of Today s Real Robots  robotics ,en,Pacific Time (US & Canada),80
979743996082663426,2018-03-30 15:35:45.633000000,            simms Hearing the Pacific Rim one is great ,en,Mountain Time (US & Canada),6930
979744010523865088,2018-03-30 15:35:50.007000000,Have you watched Pacific Rim the movie   It s showing at  OZONE CINEMA Fri Thurs  1 45pm  3 50pm  6 00pm  8 10pm   ,en,London,27886
979744017067003910,2018-03-30 15:35:50.767000000,Pacific Rim Uprising trailer in LEGO  plus LEGO Jaegers and Kaijus     ,en,Central Time (US & Canada),13259
979744150697410561,2018-03-30 15:36:22.467000000,Well no shock to anyone I ve just been to the cinema again   I live there lately   Saw  blockers it was so funny    ,en,London,1414
979744233929281537,2018-03-30 15:36:42.337000000,Hello  I might go to the cinema in a bit  Watch Pacific Rim,en,London,1127
979744295682002945,2018-03-30 15:36:56.950000000,    it s weird that Guillermo del Toro s fish banging movie isn t the one he called Pacific Rim,en,Amsterdam,190
979744433141776384,2018-03-30 15:37:29.947000000,READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and   ,en,None,71
979744441631113216,2018-03-30 15:37:31.727000000,  I guess I ll check out Pacific Rim 2,en,Central Time (US & Canada),311
979744464984997888,2018-03-30 15:37:37.377000000,Looking forward to seeing Pacific Rim  Uprising with friends this weekend  because I m still a 12 year old tomboy a   ,en,Pacific Time (US & Canada),115
979744492222754816,2018-03-30 15:37:44.180000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,24
979744559147180033,2018-03-30 15:37:59.950000000,Seated for Pacific Rim Uprising  My dude   bout to KILL it  I m already knowing ,en,Mountain Time (US & Canada),366
979744677271240705,2018-03-30 15:38:28.027000000,    Read our review of      Uprising  The movie stars  JohnBoyega as Jake Pentecost  It comes out in ,en,None,2948
979744697047371776,2018-03-30 15:38:32.707000000,Pacific Rim  Uprising  2018  Jake Pentecost  son of Stacker Pentecost  reunites with Mako Mori to lead a new genera   ,en,None,400
979744751531405317,2018-03-30 15:38:45.817000000,The new pacific rim is NOT WORTH IT  don t see it  It s a forgettable mess that steps all over its own message  Wait for rental ,en,Central Time (US & Canada),1365
979744781604704261,2018-03-30 15:38:52.897000000,  daddy yo for pacific rim uprising   U be Baba,en,Pacific Time (US & Canada),249
979744804430143488,2018-03-30 15:38:58.233000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,747
979744918674526208,2018-03-30 15:39:25.487000000,Pacific rim 1 or 2    easily 1 because  spoilers  i miss Good Boy Newt   spoilers   ,en,Amsterdam,1801
979744968674656256,2018-03-30 15:39:37.467000000,   Stuckmann      I wish it was that simple  Jeremy Jahns reviewed Pacific Rim 2 without using a single seco ,en,None,29
979745041785634816,2018-03-30 15:39:54.950000000,Meet  Pacific Rim Uprising  Actress Cailee Spaeny with These 10 Fun Facts  Exclusive          ,en,Pacific Time (US & Canada),117
979745087696486400,2018-03-30 15:40:06.833000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,745
979745168432779270,2018-03-30 15:40:25.040000000,Is the new Pacific rim any good   I really enjoyed the first one I might go see it,en,London,922
979745201202737153,2018-03-30 15:40:32.887000000,    China Box Office Mar 30 Ready Player One    13 73M    14 19M Pacific Rim  Uprising    2 22M    82 0M Amazing China    1 4 ,en,None,745
979745491180191745,2018-03-30 15:41:42.013000000,The latest episode of Fix it in Post with   jacksontime and myself where we review Pacific Rim  Uprising is now   ,en,None,2723
979745713797017600,2018-03-30 15:42:35.040000000,Back from watching pacific rim uprising it was ok i love the first one better but yes u bet i nearly jumped out of   ,en,None,150
979745753374642178,2018-03-30 15:42:44.817000000,Pacific Rim Breach Wars   Robot Puzzle Action RPG For PC Download    ,en,None,76
979745774933303296,2018-03-30 15:42:49.607000000,When you dont need to go  buy ticket for cinima just to watch PACIFIC RIM   UPRISING hahhahaa easy streaming    Nex   ,en,Beijing,45
979745845145841664,2018-03-30 15:43:06.397000000,Fuck  I can t wait for Pacific Rim   ,en,Quito,979
979745920484020225,2018-03-30 15:43:24.927000000,might go see ready player one and pacific rim uprising in one day,en,Eastern Time (US & Canada),9582
979745940696436736,2018-03-30 15:43:29.167000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,659
979746130333335552,2018-03-30 15:44:14.510000000,                 BajrangiBhaijaan competitor only Operation Red Sea   571M still running  Only 2 competitors  ORS     ,en,None,10278
979746158150082560,2018-03-30 15:44:21.157000000,Pacific Rim Uprising may be the best monster movie I ve seen  Go see it     ,en,Arizona,176
979746161153191936,2018-03-30 15:44:21.960000000,Krow Builds HG Obsidian Fury  Pacific Rim Uprising     via  ,en,None,19
979746305403633664,2018-03-30 15:44:56.283000000,   Ready Player One  gt  Pacific Rim ,en,Kuala Lumpur,185
979746315231027201,2018-03-30 15:44:58.470000000,Wizkid  Hearing Daddy Yo in  Pacific Rim  made me want to fight for  Nigeria     Hisprideblog,en,None,78
979746421351112714,2018-03-30 15:45:24.090000000,I liked a   video   Robot Damashii GIPSY AVENGER Pacific Rim 2 Action Figure Review,en,Central Time (US & Canada),30
979746518004625409,2018-03-30 15:45:46.860000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,Lisbon,4601
979746559637139457,2018-03-30 15:45:56.813000000,  I haven t seen it yet  but apparently someone gets killed in Pacific Rim ,en,Arizona,49
979746637022101506,2018-03-30 15:46:15.157000000,Movie timee     watching Pacific Rim at Vega City  ,en,None,0
979746656081113088,2018-03-30 15:46:19.857000000,  Pacific Rim  because giant mecha eye candy  Plot an dcharacter development is yawn  but no one went to go see it for those ,en,None,5
979746833676120064,2018-03-30 15:47:02.033000000,just watched pacific rim uprising and it was disappointing i mean i m glad i watched it but it was too painfully ob   ,en,Kuala Lumpur,207
979746860867903488,2018-03-30 15:47:08.547000000,  I haaaaaaated the first Pacific Rim to the point I almost turned it off  but had a ton of fun watching   ,en,None,29
979746883739570176,2018-03-30 15:47:14.007000000,YESSS PACIFIC RIM 2 AHHHHHHHHHH,en,Lisbon,350
979746886910439424,2018-03-30 15:47:14.720000000,    Where u go see Pacific rim ,en,None,323
979746948017090560,2018-03-30 15:47:29.443000000,    Arata Mackenyu at the red carpet of  Pacific Rim  Uprising  Japan movie premiere             ,en,None,150
979746981605138432,2018-03-30 15:47:37.390000000,Engrossed to watch pacific rim  Uprising tomorrow ,en,None,45
979747222320447488,2018-03-30 15:48:34.900000000,Got enough of a kick out of Ready Player One s blockbuster entertainment  Onto Pacific Rim 2 ,en,Dublin,5407
979747322077859841,2018-03-30 15:48:58.507000000,It s never not going to be funny that Charlie Hunnam turned down Pacific Rim 2 to do that godawful King Arthur movie ,en,London,2121
979747444442435584,2018-03-30 15:49:28.080000000,                     BajrangiBhaijaan competitor only Operation Red Sea   571M still running  Only 2 competitors  ORS  DCT2    ,en,None,136
979747497814953984,2018-03-30 15:49:40.367000000,I liked a   video   Pacific Rim  Uprising Review Indonesia,en,Pacific Time (US & Canada),479
979747514848088064,2018-03-30 15:49:44.503000000,Pacific Rim was good ash nd all  but have you seen Atlantic Rim   ,en,Pacific Time (US & Canada),57
979747583206682624,2018-03-30 15:50:00.853000000,    Well no shock to anyone I ve just been to the cinema again   I live there lately   Saw  blockers it was so funny   So of everyt ,en,Arizona,111
979747637803991040,2018-03-30 15:50:13.740000000,1st movie   Pacific Rim Uprising,en,Jakarta,269
979747678694322177,2018-03-30 15:50:23.490000000,    Pacific Rim  Uprising review  ,en,Central Time (US & Canada),223
979747686604828672,2018-03-30 15:50:25.407000000,  I ve gonna say Pacific Rim Uprising,en,None,87
979747770927013891,2018-03-30 15:50:45.580000000,The only thing I could think of after watching Pacific Rim 2  was that all this crisis could have been avoided if t   ,en,Singapore,202
979748107117301760,2018-03-30 15:52:05.687000000,when did this happen and when will they become boyfriends on it s always sunny  ,en,Atlantic Time (Canada),473
979748117473038336,2018-03-30 15:52:08.173000000,Need to go watch Pacific Rim 2 this weekend  ,en,None,438
979748537113202690,2018-03-30 15:53:48.397000000,  Will you do a Ruined Forever  Pacific Rim ,en,None,10
979748556616687616,2018-03-30 15:53:52.840000000,Pacific Rim 2 lacked the weight and emotion the first one had  By seeing the very first scene of each movie you can   ,en,None,0
979748686405165056,2018-03-30 15:54:23.790000000,Pacific Rim   Rating  8 10  ,en,Beijing,1532
979748922670198784,2018-03-30 15:55:20.213000000,Watching Pacific Rim    ,en,None,160
979748971735269376,2018-03-30 15:55:31.903000000,Pacific Rim Uprising is    ,en,Pacific Time (US & Canada),38
979749061225041921,2018-03-30 15:55:53.230000000,I love Guillermo del Toro s work  but I don t feel like watching the new Pacific Rim  I feel like one has to divide   ,en,Bern,346
979749131378831362,2018-03-30 15:56:09.883000000,Yes Pacific Rim tmr or on Sunday   ,en,Hong Kong,345
979749144767205377,2018-03-30 15:56:13.083000000,Checkout latest News post    Pacific Rim Uprising  Leads US Friday Box Office   Sherlock Gnomes    Midnight Sun       ,en,None,26
979749512129458176,2018-03-30 15:57:41.020000000,i went to see pacific rim 2 the other day  i havent seen the first one  and well ive been binge watching its always   ,en,Pacific Time (US & Canada),2470
979749585605316608,2018-03-30 15:57:58.263000000,About to touchdown  Ain t been sleep in a few days  Might catch Pacific Rim later  What s Good   ,en,Pacific Time (US & Canada),940
979749622951370752,2018-03-30 15:58:07.097000000,I m gonna go see Pacific Rim today  I hope it s not bad    ,en,America/New_York,1357
979749796834557955,2018-03-30 15:58:48.773000000,Watching Pacific Rim    ,en,Pacific Time (US & Canada),574
979749823015370752,2018-03-30 15:58:54.827000000,WHATS UP PACIFIC RIM UPRISING COMES OUT TMR,en,Pacific Time (US & Canada),70
979749841495580675,2018-03-30 15:58:59.813000000,Movie Review  Pacific Rim 2    ,en,Eastern Time (US & Canada),1814
979749867206606848,2018-03-30 15:59:05.323000000,The is the second instalment to Pacific Rim franchise this was quite enjoyable quite similar to   ,en,Dublin,7
979749889168027648,2018-03-30 15:59:10.580000000,    Twitter movie review  Pacific Rim  Uprising 3 5     Incredibly dumb  awful acting  script etc   but monsters and robots ,en,None,446
979750047104557057,2018-03-30 15:59:48.290000000,  Character decision I want to ask you about in Pacific Rim Uprising  One that seemed really odd and   ,en,None,33
979750103455031297,2018-03-30 16:00:03.420000000,Are you hungry  Pacific Rim is now open for lunch delivery  dine in  and take out  Call 806 353 9179 to place yo     ,en,None,27
979750231259611136,2018-03-30 16:00:32.173000000,I liked a   video   Pacific Rim  Uprising   Movie Review,en,Singapore,510
979750296099409920,2018-03-30 16:00:47.647000000,     PACIFIC RIM UPRISING  has managed to gross  150 5M worldwide in its opening weekend   Source      ,en,None,7
979750357902372865,2018-03-30 16:01:02.377000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,1130
979750514089799681,2018-03-30 16:01:39.717000000,Hai everyone waqtch Pacific Rim  Uprising            HD1080p Sub English  Play Now or Download here     ,en,Pacific Time (US & Canada),9
979750684852563968,2018-03-30 16:02:20.183000000,    yES I M DOING A RUINED FOREVER ON PACIFIC RIM PLEASE STOP ASKING ME  ,en,None,71
979750709741592577,2018-03-30 16:02:26.233000000,James Gunn Reveals His Deleted  Pacific Rim Uprising  Cameo    Socialife  ,en,None,212
979750895532453888,2018-03-30 16:03:12.357000000,Pacific Rim Uprising and Ready Player One HMMMMMMMMMM,en,Beijing,265
979750935906824192,2018-03-30 16:03:20.277000000,It has 5 showings of  Pacific Rim  God s Not Dead 3  I Can Only Imagine  Sherlock Gnomes  Tomb Raider  Wrinkle in T   ,en,Pacific Time (US & Canada),248
979751077477322752,2018-03-30 16:03:54.030000000,Ver  Posible jaeger mexicano    PACIFIC RIM 2  en YouTube    ,en,None,22
979751080564174848,2018-03-30 16:03:54.667000000,Pacific Rim Uprising yesterday  Ready Player One today    ,en,Hong Kong,663
979751082036473856,2018-03-30 16:03:55.050000000,   Wolf Yep  Ready Player One is going to be a See a few times movie  Kind of makes up for Pacific Rim,en,Eastern Time (US & Canada),2272
979751185023254528,2018-03-30 16:04:19.803000000,Hai everyone waqtch Pacific Rim  Uprising            HD1080p Sub English  Play Now or Download here      ,en,Pacific Time (US & Canada),117
979751334781116416,2018-03-30 16:04:55.363000000,      It s changed the face of movies  Everyone now tries to emulate marvel  Heard that Pacific   ,en,None,2523
979751369673465856,2018-03-30 16:05:03.640000000,  People are fighting about whether it or Pacific Rim 2 has the better Gundam reference and  they re both bad,en,Eastern Time (US & Canada),341
979751520119017472,2018-03-30 16:05:39.547000000,EARLIER I posted a story purporting to illustrate the spread of radioactive water from Fukushima throughout the Pac   ,en,Quito,669
979751625962246144,2018-03-30 16:06:04.740000000,good morning  guess who s still angry Herc Hansen wasn t in Pacific Rim 2,en,Pacific Time (US & Canada),216
979751650708606979,2018-03-30 16:06:10.537000000,PACIFIC RIM UPRISING  2018  Scott Eastwood talks about his experience making the movie  ,en,Amsterdam,2083
979751716320174084,2018-03-30 16:06:26.217000000,PACIFIC RIM TIME SEE YA ON THE OTHER SIDE,en,None,958
979751754601394176,2018-03-30 16:06:35.440000000,pacific rim is a must watch  especially if u r obsessed with the first one ,en,Beijing,445
979751866153054208,2018-03-30 16:07:02.423000000,Today 31 March 2018  two movies will be showing at the same day I am excited for  Ready Player One and Pacific Rim   ,en,None,750
979752120860717056,2018-03-30 16:08:02.627000000,i was forcefully dragged back into pacific rim and i didn t even see the new movie i m gonna sue,en,Warsaw,1608
979752180419842049,2018-03-30 16:08:17.127000000,I think Imma go see Pacific Rim today,en,Buenos Aires,1071
979752204746809344,2018-03-30 16:08:22.607000000,    Rare Earth Elements in  PacificRimUprising explained    via    rawmaterials  RareEa ,en,Kyiv,53
979752205900242944,2018-03-30 16:08:22.977000000,Pacific Rim 2 Uprising download with link    via  ,en,None,1
979752322459885568,2018-03-30 16:08:50.713000000,Planning to watch Pacific Rim Uprising tomorrow but the schedule in the cinema here is too late  10pm is too late     ,en,Tokyo,464
979752457776513024,2018-03-30 16:09:23.093000000,    HAHAHAH fckn hell dude  I just watched it  graphics was good but damn it was hella corny        ,en,Kuala Lumpur,8580
979752524424114176,2018-03-30 16:09:38.927000000,   Laughs softly  not even trying to hide his blush at this point  Thank you  Hmm  let s see    nothing   ,en,None,127
979752879207731200,2018-03-30 16:11:03.873000000,On Sat at 5 PM   3D  Ready Player One   2D  Ready Player One  Walk Like a Panther  Ready Player One  Peter Rabbit    ,en,Pacific Time (US & Canada),105
979752946849128449,2018-03-30 16:11:19.663000000,     While Black Panther held the fort at the BO before the arrival of Pacific Rim in China   BajrangiBhaijaan quietly claimed ,en,None,945
979752967711543296,2018-03-30 16:11:24.577000000,    Pacific Rim  Uprising            HD1080p Sub English    ,en,Pacific Time (US & Canada),117
979753014771765253,2018-03-30 16:11:35.783000000,Hearing Daddy Yo in  Pacific Rim  made me want to fight for Nigeria   via   News,en,None,595
979753020090208256,2018-03-30 16:11:37.087000000,PACIFIC RIM BABIES was fine,en,Amsterdam,937
979753072749699075,2018-03-30 16:11:49.553000000,I liked Pacific Rim  Uprising so much more than I liked the original  Boyega has so much charm and I m always a suc   ,en,London,3168
979753105985126400,2018-03-30 16:11:57.563000000,  Now  the fact Pacific Rim 2 is actually a ton of fun   ,en,None,29
979753141582417920,2018-03-30 16:12:06.990000000,Overpopulation is a major concern for this weeks hero Alpha and their Echo clones  Can  and should  a clone army sa   ,en,London,108
979753186465546241,2018-03-30 16:12:16.790000000,I m about to go see Pacific Rim Uprising with my brother and not am I looking forward to seeing his reactions and d   ,en,None,74
979753425167704064,2018-03-30 16:13:13.580000000,Considering watching Pacific Rim tonight with the lowest of expectations  Change my mind    ,en,UTC,1154
979753487876706304,2018-03-30 16:13:28.543000000,Oh Fuck i found that one yoonjin pacific rim au again damn i kinda wanna read it again,en,None,250
979753544025690112,2018-03-30 16:13:42.253000000,H  P  Lovecraft meets Pacific Rim in  AT THE HANDS OF MADNESS   by     5 stars on  Amazon  A psychic   ,en,Pacific Time (US & Canada),74468
979753701756645376,2018-03-30 16:14:19.897000000,Pacific rim was  ,en,Arizona,30150
979753734258511873,2018-03-30 16:14:27.217000000,    Continuing Movie Monster March with my favorite Kaiju from Pacific Rim  the Otachi       ,en,None,110
979753935597654016,2018-03-30 16:15:15.457000000,3 film marathon today  You Were Never Really Here  Might have made for an exciting short  if all the self indulgent   ,en,London,2379
979753987107823617,2018-03-30 16:15:27.563000000,    Pacific rim was  ,en,Kuala Lumpur,1557
979753989330948096,2018-03-30 16:15:28.460000000, Pacific Rim Uprising  wows the audience at the first official screening  gt  gt     ,en,Amsterdam,50293
979754058524147712,2018-03-30 16:15:44.607000000,Me  I know my audience and these Pacific Rim references will only land with like three people   Also me  BWAAAAAM send tweet,en,Pacific Time (US & Canada),329
979754124605558784,2018-03-30 16:16:00.460000000,now Pacific Rim Uprising has been out for a while  can we talk about how this is genuinely in the god damn movie  ,en,London,8763
979754299055067136,2018-03-30 16:16:41.963000000,    The latest episode of Fix it in Post with   jacksontime and myself where we review Pacific Rim  Uprising is now available ,en,Amsterdam,884
979754326288732161,2018-03-30 16:16:48.420000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,135
979754343279755265,2018-03-30 16:16:52.560000000,We have an amazing Pacific Rim Uprising Honor smartphone to give away   win  competition  ,en,London,46945
979754381175328769,2018-03-30 16:17:01.440000000,   Podcast  Overpopulation is a major concern for this weeks hero Alpha and their Echo clones  Can  and should  a clone army save the ,en,London,1463
979754577523167232,2018-03-30 16:17:48.557000000,Hai everyone waqtch Pacific Rim  Uprising            HD1080p Sub English  Play Now or Download here     ,en,Pacific Time (US & Canada),117
979754665901309952,2018-03-30 16:18:09.443000000,  Pacific Rim  Uprising uses 2Pac s  Untouchable  and Vince Staples   War Ready ,en,Eastern Time (US & Canada),307
979754718304989184,2018-03-30 16:18:22.033000000,Pacific Rim  Uprising  23 March 2018  USA       A major downgrade  No powerful characters  Missing del Toro  7 5 10,en,Pacific Time (US & Canada),208
979754758830481408,2018-03-30 16:18:33.357000000,34  Pacific Rim  Uprising  2018  dir  Steven S  DeKnight  ,en,Bern,411
979754796562419714,2018-03-30 16:18:40.817000000,Magnificent LEGO Ideas kits of March  Luxury Cruise Ship  Pacific Rim Jaeger  more    ,en,Pacific Time (US & Canada),10
979755003782025217,2018-03-30 16:19:30.377000000,Magnificent LEGO Ideas kits of March  Luxury Cruise Ship  Pacific Rim Jaeger  more   by   ,en,Pacific Time (US & Canada),53993
979755110241890311,2018-03-30 16:19:55.420000000,   Tailor  now Pacific Rim Uprising has been out for a while  can we talk about how this is genuinely in the god damn movie  ,en,Central Time (US & Canada),707
979755330476367873,2018-03-30 16:20:47.887000000,   post  Pacific Rim  Uprising     ,en,London,1273
979755376856924160,2018-03-30 16:20:58.967000000,    Nice movie Pacific Rim Uprising    Watched this movie yesterday at Prachi Cinema Kolkata ,en,Pacific Time (US & Canada),3
979755447639928833,2018-03-30 16:21:15.887000000, cough   cough     cough   cough   I mean  um  for your kids  of course   kidsdeserveit  ,en,Pacific Time (US & Canada),1408
979755589764091907,2018-03-30 16:21:50.050000000,speaking of pacific rim aus when is vilma gonna write hers,en,None,250
979755632759799809,2018-03-30 16:21:59.870000000,    Magnificent LEGO Ideas kits of March  Luxury Cruise Ship  Pacific Rim Jaeger  more   by   h ,en,Central Time (US & Canada),2347
979755732844339200,2018-03-30 16:22:23.833000000,ICYMI   here are some considered thoughts on  PacificRimUprising        FilmReview   ,en,London,1092
979755738699476992,2018-03-30 16:22:25.430000000,                     BajrangiBhaijaan competitor only Operation Red Sea   571M still running  Only 2 competitors  ORS  DCT2    ,en,Pacific Time (US & Canada),322
979755843980840961,2018-03-30 16:22:50.303000000, what are thooose  was a legit meme reference in Black Panther  but Eduard Khil showing up in Pacific Rim was a moment of pure What The Fuck,en,London,8763
979755849462755328,2018-03-30 16:22:52.077000000,    READY PLAYER ONE debuted w  est   89M   14 1M   well lower than the opening days of both Pacific Rim 2   144M  and Blac ,en,None,14
979755912138248192,2018-03-30 16:23:06.480000000,    ICYMI   here are some considered thoughts on  PacificRimUprising        FilmReview  MovieReview ,en,London,623
979755952319750144,2018-03-30 16:23:16.147000000,READY PLAYER ONE   ADDED CAM  BAAGHI 2   ADDED CAM PACIFIC RIM 2   HDCAM   All I m UniverseHD,en,None,541
979756133119414272,2018-03-30 16:23:59.553000000,the INFO nerds   Movie Review  Pacific Rim Uprising     ,en,West Central Africa,1184
979756163251220485,2018-03-30 16:24:06.787000000,Movie Review  Pacific Rim Uprising    ,en,Pacific Time (US & Canada),233
979756189637644288,2018-03-30 16:24:12.980000000,Movie Review  Pacific Rim Uprising    ,en,None,239
979756231605792770,2018-03-30 16:24:23.010000000,Movie Review  Pacific Rim Uprising    ,en,Pacific Time (US & Canada),2098
979756255072825344,2018-03-30 16:24:28.273000000,pacific rim never disappoints me and its worth the years of waiting for it to make a comeback   its 10 10 so far,en,Pacific Time (US & Canada),84
979756350958862337,2018-03-30 16:24:51.163000000,Pacific Rim s Robots Are Less Advanced Than Our Real Ones      ,en,Central America,78
979756425353318401,2018-03-30 16:25:09.107000000,That Gypsy Avenger is slick     ,en,Eastern Time (US & Canada),485
